Replicon Accession,Start,End,Size,GI Prediction Program
NC_017847.1,2746688,2756473,9785,islandpick
NC_017162.1,792839,815400,22561,islandpick
NC_017162.1,1472194,1494533,22339,islandpick
NC_017847.1,982467,993355,10888,islandpick
NC_004463.1,5547248,5565091,17843,islandpick
NC_004463.1,5752232,5762660,10428,islandpick
NC_004463.1,5787567,5797028,9461,islandpick
NC_004463.1,5133766,5152987,19221,islandpick
NC_004463.1,4695980,4708941,12961,islandpick
NC_004463.1,5113786,5131640,17854,islandpick
NC_004463.1,4105429,4122436,17007,islandpick
NC_004463.1,4041163,4049366,8203,islandpick
NC_004463.1,4049418,4062788,13370,islandpick
NC_004463.1,4028827,4041104,12277,islandpick
NC_004463.1,4014105,4027979,13874,islandpick
NC_004463.1,3860746,3875934,15188,islandpick
NC_004463.1,3907588,3923153,15565,islandpick
NC_004463.1,3924903,3942917,18014,islandpick
NC_004463.1,3807777,3824826,17049,islandpick
NC_004463.1,3706178,3719206,13028,islandpick
NC_004463.1,3653031,3667838,14807,islandpick
NC_004463.1,2069067,2090764,21697,islandpick
NC_004463.1,2473140,2497092,23952,islandpick
NC_004463.1,936464,954585,18121,islandpick
NC_004463.1,1374384,1388083,13699,islandpick
NC_004463.1,2041155,2051930,10775,islandpick
NC_004463.1,6009509,6032639,23130,islandpick
NC_017243.1,1251594,1263483,11889,islandpick
NC_017243.1,1580059,1590831,10772,islandpick
NC_017243.1,198688,210212,11524,islandpick
NC_017243.1,61740,95888,34148,islandpick
NC_017218.1,1821009,1830486,9477,islandpick
NC_017218.1,542615,552137,9522,islandpick
NC_017218.1,423393,431934,8541,islandpick
NC_003228.3,4551681,4560020,8339,islandpick
NC_003228.3,4535694,4549109,13415,islandpick
NC_003228.3,4347127,4360091,12964,islandpick
NC_003228.3,4078935,4089189,10254,islandpick
NC_003228.3,3250499,3268804,18305,islandpick
NC_003228.3,2677289,2708843,31554,islandpick
NC_003228.3,1371260,1389221,17961,islandpick
NC_003228.3,1725822,1772067,46245,islandpick
NC_003228.3,1772084,1786802,14718,islandpick
NC_003228.3,1332928,1344835,11907,islandpick
NC_003228.3,1345194,1360704,15510,islandpick
NC_003228.3,897180,907159,9979,islandpick
NC_017243.1,1733910,1760259,26349,islandpick
NC_017221.1,82797,91365,8568,islandpick
NC_017221.1,1791591,1801729,10138,islandpick
NC_017219.1,1433161,1447275,14114,islandpick
NC_017219.1,1458749,1513276,54527,islandpick
NC_017219.1,1409888,1433135,23247,islandpick
NC_017219.1,1321250,1330865,9615,islandpick
NC_017219.1,1360763,1408174,47411,islandpick
NC_017219.1,1288647,1311785,23138,islandpick
NC_017219.1,532741,557514,24773,islandpick
NC_014150.1,2570245,2594284,24039,islandpick
NC_014150.1,1935341,1965046,29705,islandpick
NC_012225.1,1953177,1963430,10253,islandpick
NC_014150.1,1419290,1434355,15065,islandpick
NC_014150.1,1497860,1531134,33274,islandpick
NC_014540.1,29065,57003,27938,islandpick
NC_014540.1,361346,371151,9805,islandpick
NC_014540.1,387827,399552,11725,islandpick
NC_014540.1,740033,764463,24430,islandpick
NC_014540.1,766066,779363,13297,islandpick
NC_014540.1,782081,811098,29017,islandpick
NC_014540.1,1423244,1438546,15302,islandpick
NC_014540.1,1524803,1535707,10904,islandpick
NC_014540.1,1697245,1715528,18283,islandpick
NC_014540.1,1751436,1761447,10011,islandpick
NC_014540.1,2342559,2362113,19554,islandpick
NC_014540.1,2601992,2610725,8733,islandpick
NC_014540.1,2764247,2773395,9148,islandpick
NC_014540.1,2781877,2815029,33152,islandpick
NC_014540.1,2830810,2846991,16181,islandpick
NC_012804.1,362460,385062,22602,islandpick
NC_012804.1,630612,642414,11802,islandpick
NC_012804.1,1670524,1686712,16188,islandpick
NC_008268.1,1,16482,16481,islandpick
NC_008268.1,16610,25169,8559,islandpick
NC_008268.1,26233,37823,11590,islandpick
NC_008268.1,277280,291871,14591,islandpick
NC_008268.1,369164,392414,23250,islandpick
NC_008268.1,519647,533478,13831,islandpick
NC_008268.1,543284,553739,10455,islandpick
NC_008268.1,572565,592955,20390,islandpick
NC_008268.1,720702,729949,9247,islandpick
NC_008268.1,730052,741718,11666,islandpick
NC_008268.1,811707,821676,9969,islandpick
NC_008268.1,1753812,1769712,15900,islandpick
NC_008268.1,1827493,1842566,15073,islandpick
NC_008268.1,2813178,2831834,18656,islandpick
NC_008268.1,2852074,2863022,10948,islandpick
NC_008268.1,2880053,2890628,10575,islandpick
NC_008268.1,2909913,2920594,10681,islandpick
NC_008268.1,3133864,3147476,13612,islandpick
NC_008268.1,3237712,3253431,15719,islandpick
NC_008268.1,3263400,3273153,9753,islandpick
NC_008268.1,3300021,3308858,8837,islandpick
NC_008268.1,3314967,3332771,17804,islandpick
NC_008268.1,3333015,3342228,9213,islandpick
NC_008268.1,3358014,3381571,23557,islandpick
NC_008268.1,3386483,3404642,18159,islandpick
NC_008268.1,3429359,3440335,10976,islandpick
NC_008268.1,3598520,3607569,9049,islandpick
NC_008268.1,3975523,3984417,8894,islandpick
NC_008268.1,4057408,4068816,11408,islandpick
NC_008268.1,5658399,5667206,8807,islandpick
NC_008268.1,5747003,5767225,20222,islandpick
NC_008268.1,7162721,7183170,20449,islandpick
NC_008268.1,7183227,7194777,11550,islandpick
NC_008268.1,7201774,7215917,14143,islandpick
NC_008268.1,7455722,7464245,8523,islandpick
NC_008268.1,7464292,7476391,12099,islandpick
NC_008268.1,7484161,7493622,9461,islandpick
NC_008268.1,7517613,7535222,17609,islandpick
NC_008268.1,7560226,7571697,11471,islandpick
NC_014540.1,29065,57003,27938,islandpick
NC_014540.1,361346,371151,9805,islandpick
NC_014540.1,387827,399552,11725,islandpick
NC_014540.1,740033,764463,24430,islandpick
NC_014540.1,766066,779363,13297,islandpick
NC_014540.1,782081,811098,29017,islandpick
NC_014540.1,1423244,1438546,15302,islandpick
NC_014540.1,1524803,1535707,10904,islandpick
NC_014540.1,1697245,1715528,18283,islandpick
NC_014540.1,1751436,1761447,10011,islandpick
NC_014540.1,2342559,2362113,19554,islandpick
NC_014540.1,2601992,2610725,8733,islandpick
NC_014540.1,2764247,2773395,9148,islandpick
NC_014540.1,2781877,2815029,33152,islandpick
NC_014540.1,2830810,2846991,16181,islandpick
NC_012804.1,362460,385062,22602,islandpick
NC_012804.1,630612,642414,11802,islandpick
NC_012804.1,1670524,1686712,16188,islandpick
NC_008268.1,1,16482,16481,islandpick
NC_008268.1,16610,25169,8559,islandpick
NC_008268.1,26233,37823,11590,islandpick
NC_008268.1,277280,291871,14591,islandpick
NC_008268.1,369164,392414,23250,islandpick
NC_008268.1,519647,533478,13831,islandpick
NC_008268.1,543284,553739,10455,islandpick
NC_008268.1,572565,592955,20390,islandpick
NC_008268.1,720702,729949,9247,islandpick
NC_008268.1,730052,741718,11666,islandpick
NC_008268.1,811707,821676,9969,islandpick
NC_008268.1,1753812,1769712,15900,islandpick
NC_008268.1,1827493,1842566,15073,islandpick
NC_008268.1,2813178,2831834,18656,islandpick
NC_008268.1,2852074,2863022,10948,islandpick
NC_008268.1,2880053,2890628,10575,islandpick
NC_008268.1,2909913,2920594,10681,islandpick
NC_008268.1,3133864,3147476,13612,islandpick
NC_008268.1,3237712,3253431,15719,islandpick
NC_008268.1,3263400,3273153,9753,islandpick
NC_008268.1,3300021,3308858,8837,islandpick
NC_008268.1,3314967,3332771,17804,islandpick
NC_008268.1,3333015,3342228,9213,islandpick
NC_008268.1,3358014,3381571,23557,islandpick
NC_008268.1,3386483,3404642,18159,islandpick
NC_008268.1,3429359,3440335,10976,islandpick
NC_008268.1,3598520,3607569,9049,islandpick
NC_008268.1,3975523,3984417,8894,islandpick
NC_008268.1,4057408,4068816,11408,islandpick
NC_008268.1,5658399,5667206,8807,islandpick
NC_008268.1,5747003,5767225,20222,islandpick
NC_008268.1,7162721,7183170,20449,islandpick
NC_008268.1,7183227,7194777,11550,islandpick
NC_008268.1,7201774,7215917,14143,islandpick
NC_008268.1,7455722,7464245,8523,islandpick
NC_008268.1,7464292,7476391,12099,islandpick
NC_008268.1,7484161,7493622,9461,islandpick
NC_008268.1,7517613,7535222,17609,islandpick
NC_008268.1,7560226,7571697,11471,islandpick
NC_014540.1,29065,57003,27938,islandpick
NC_014540.1,361346,371151,9805,islandpick
NC_014540.1,387827,399552,11725,islandpick
NC_014540.1,740033,764463,24430,islandpick
NC_014540.1,766066,779363,13297,islandpick
NC_014540.1,782081,811098,29017,islandpick
NC_014540.1,1423244,1438546,15302,islandpick
NC_014540.1,1524803,1535707,10904,islandpick
NC_014540.1,1697245,1715528,18283,islandpick
NC_014540.1,1751436,1761447,10011,islandpick
NC_014540.1,2342559,2362113,19554,islandpick
NC_014540.1,2601992,2610725,8733,islandpick
NC_014540.1,2764247,2773395,9148,islandpick
NC_014540.1,2781877,2815029,33152,islandpick
NC_014540.1,2830810,2846991,16181,islandpick
NC_012804.1,362460,385062,22602,islandpick
NC_012804.1,630612,642414,11802,islandpick
NC_012804.1,1670524,1686712,16188,islandpick
NC_014540.1,29065,57003,27938,islandpick
NC_014540.1,361346,371151,9805,islandpick
NC_014540.1,387827,399552,11725,islandpick
NC_014540.1,740033,764463,24430,islandpick
NC_014540.1,766066,779363,13297,islandpick
NC_014540.1,782081,811098,29017,islandpick
NC_014540.1,1423244,1438546,15302,islandpick
NC_014540.1,1524803,1535707,10904,islandpick
NC_014540.1,1697245,1715528,18283,islandpick
NC_014540.1,1751436,1761447,10011,islandpick
NC_014540.1,2342559,2362113,19554,islandpick
NC_014540.1,2601992,2610725,8733,islandpick
NC_014540.1,2764247,2773395,9148,islandpick
NC_014540.1,2781877,2815029,33152,islandpick
NC_014540.1,2830810,2846991,16181,islandpick
